Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$3,346","1475 Fillmore St, San Francisco, CA 94115 - The Marina - Unit M10618","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=M10618","1475 Fillmore St","94115","San Francisco","San Francisco County","CA","",1,569,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Sat, 2026-03-28","Unit","","","Unit M10618 - The Marina - $3,346",2959,3532,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,446","1475 Fillmore St, San Francisco, CA 94115 - The Marina - Unit M10622","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=M10622","1475 Fillmore St","94115","San Francisco","San Francisco County","CA","",1,560,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit M10622 - The Marina - $3,446",2959,3532,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,556","1475 Fillmore St, San Francisco, CA 94115 - The Marina - Unit M10323","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=M10323","1475 Fillmore St","94115","San Francisco","San Francisco County","CA","",1,538,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit M10323 - The Marina - $3,556",2959,3532,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,561","1475 Fillmore St, San Francisco, CA 94115 - The Marina - Unit T21209","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T21209","1475 Fillmore St","94115","San Francisco","San Francisco County","CA","",1,510,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Wed, 2026-03-18","Unit","","","Unit T21209 - The Marina - $3,561",2959,3532,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,586","1475 Fillmore St, San Francisco, CA 94115 - The Telegraph - Unit M20306","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=M20306","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,785,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit M20306 - The Telegraph - $3,586",3557,3869,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,586","1475 Fillmore St, San Francisco, CA 94115 - The Telegraph - Unit S20520","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=S20520","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,655,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Fri, 2026-05-01","Unit","","","Unit S20520 - The Telegraph - $3,586",3557,3869,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,621","1475 Fillmore St, San Francisco, CA 94115 - The Telegraph - Unit S20505","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=S20505","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,540,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit S20505 - The Telegraph - $3,621",3557,3869,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,736","1475 Fillmore St, San Francisco, CA 94115 - The Telegraph - Unit S20418","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=S20418","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,657,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Sat, 2026-06-06","Unit","","","Unit S20418 - The Telegraph - $3,736",3557,3869,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,898","1475 Fillmore St, San Francisco, CA 94115 - The Telegraph - Unit M20202","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=M20202","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,611,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Sat, 2026-05-16","Unit","","","Unit M20202 - The Telegraph - $3,898",3557,3869,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,720","1475 Fillmore St, San Francisco, CA 94115 - The Sunset - Unit T30601","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T30601","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,698,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit T30601 - The Sunset - $3,720",3691,3851,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,720","1475 Fillmore St, San Francisco, CA 94115 - The Sunset - Unit T30701","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T30701","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,663,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","Available from Fri, 2026-03-20","Unit","","","Unit T30701 - The Sunset - $3,720",3691,3851,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,735","1475 Fillmore St, San Francisco, CA 94115 - The Sunset - Unit T31201","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T31201","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,663,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit T31201 - The Sunset - $3,735",3691,3851,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,855","1475 Fillmore St, San Francisco, CA 94115 - The Sunset - Unit T10706","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/?unit=T10706","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,705,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","Unit T10706 - The Sunset - $3,855",3691,3851,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$3,880","1475 Fillmore St, San Francisco, CA 94115 - The Sunset","https://www.zillow.com/rental-manager/price-my-rental/results/1475-fillmore-st_-san-francisco_-ca-94115/","1475 Fillmore St","94115","San Francisco","San Francisco County","CA",1,1,679,"Deposits and Fees: , Additional Information: Barbecue Pet Park Urban Water Oasis","","Fri, 2026-04-17","37.782692","-122.43322","","","Unit","","","$5,282+ 2 bds",3691,3851,"","","","","","$","","","","","","","","Elite-tier data preview","","The Fillmore Center","(415) 539-0678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","83","99","97","You. Are. Here.

We are currently offering virtual, live video, and in-person tours of our apartment community. Call us today for more information!The Fillmore Center in San Francisco, California, has studio, one, two, and three-bedroom apartment homes located south of Pacific Heights and just west of Japantown. We are surrounded by a community so diverse it feels like a city within a city with its own unique blend of shops, cafes, and theaters. With San Francisco at your door, commutes aren't difficult. We provide a complimentary shuttle to the financial district and are located near public transportation. World-class shopping, restaurants, and entertainment options stretch out for miles and miles in all directions. When the day is done, you'll enjoy dazzling skyline views of the city and the fog rolling in at night. On our grounds, take pleasure in the tranquility of meticulously landscaped gardens, courtyards, waterfalls, grilling and picnic areas, and convenient access to the state-of-the-art Fitness SF. For your convenience and safety, our amenities include planned activities for residents, hi-speed Internet access, controlled access garage parking, and video intercom entry. Come by and see the Fillmore Center today and experience tranquility and convenience in the middle of our vibrant city. This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. Greystar California, Inc. dba Greystar Corp. License No. 1525765 Broker: Gerard S. Donohue License No. 01265072

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
